Index,nPixels,maxDist,Ecc
34,2.2280679481993884e-7,8.09655701004204e-4,9.243196759943524
119,5.8710321502275656e-8,3.42009876295205e-4,6.259111800255545
106,6.579604995944686e-9,1.0004997423416946e-4,4.779517028538435
121,1.0662334249838567e-7,4.903721852050042e-4,7.085153052083323
76,9.02024479785921e-8,3.946815858099965e-4,5.425318984067154
127,8.154211319760509e-9,1.2021911917421354e-4,5.568202151534997
30,7.006998140980408e-8,3.871288938624753e-4,6.719377545599319
116,6.770807192408035e-8,3.319976546108525e-4,5.114220598867076
93,8.930267293641163e-8,4.515033587848619e-4,7.17145678165173
50,4.7238189714474665e-9,8.248968878890248e-5,4.525389417671131
71,5.2074480566194695e-8,3.091942726372456e-4,5.767502711773946
60,5.511122133355378e-9,9.030067175697292e-5,4.648274844597176
9,8.199200071869532e-8,3.9596186823979295e-4,6.007380190815061
23,5.117470552401423e-9,8.28298538971684e-5,4.211805535582031
123,1.2911771855289744e-7,6.479207460155334e-4,10.214280992616636
108,4.105223629948394e-9,7.499062617172822e-5,4.303551580259954
67,9.442014348881305e-8,4.2061653280480425e-4,5.886510118042581
38,5.34241431294654e-9,8.998875140607543e-5,4.76199307491518
75,1.1354036313514804e-7,4.857633218058231e-4,6.529035549511015
53,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
49,8.902149323573024e-8,6.385221734505585e-4,14.388216512018941
58,5.3142963428784e-8,3.832600626675864e-4,8.683428583255631
52,7.985503499351669e-9,1.2091875138055555e-4,5.752211900939047
126,5.944138872404729e-8,3.91103256405109e-4,8.084325466191363
86,1.1680204766305224e-7,5.907148284456843e-4,9.385451331499622
31,8.328542734182974e-8,3.693621404131888e-4,5.146187560843182
131,8.44663820846916e-8,3.836267135336682e-4,5.473733671401126
82,8.216070853910415e-8,4.2954641144716155e-4,7.055144076952909
136,1.0234941104802845e-8,1.57658762966846e-4,7.62958215871827
15,5.961009654445613e-9,9.030067175697206e-5,4.297461648778439
70,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
22,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
